,category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
1739,4974,Qualification,38+_0_021.  |  41+_0_019. [23.78],,1139,9,Tjasa,KALAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1740,4975,Semi-Final,40+,,1139,9,Tjasa,KALAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1741,4974,Qualification,Top_0_01.  |  43 _0_011. [5.74],,462,10,Manon,HILY,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1742,4975,Semi-Final,40,,462,10,Manon,HILY,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1743,4974,Qualification,39 _0_020.  |  Top_0_01. [8.37],,1153,11,Vita,LUKAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1744,4975,Semi-Final,40,,1153,11,Vita,LUKAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1745,4974,Qualification,42+_0_06.  |  43+_0_010. [9.49],,1122,12,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1746,4975,Semi-Final,40,,1122,12,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1747,4974,Qualification,42+_0_06.  |  39+_0_030. [17.23],,3426,13,Anne-sophie,KOLLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1748,4975,Semi-Final,38+,,3426,13,Anne-sophie,KOLLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1749,4974,Qualification,38+_0_021.  |  42+_0_012. [20.51],,2294,14,Miho,NONAKA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1750,4975,Semi-Final,37+,,2294,14,Miho,NONAKA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1751,4974,Qualification,38+_0_021.  |  42+_0_012. [20.51],,467,14,Salomé,ROMAIN,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1752,4975,Semi-Final,37+,,467,14,Salomé,ROMAIN,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1753,4974,Qualification,41+_0_013.  |  40 _0_029. [19.42],,3060,16,Tina Johnsen,HAFSAAS,,,NOR,39,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1754,4975,Semi-Final,36+,,3060,16,Tina Johnsen,HAFSAAS,,,NOR,39,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1755,4974,Qualification,38+_0_021.  |  42+_0_012. [20.51],,514,17,Nina,ARTHAUD,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1756,4975,Semi-Final,36+,,514,17,Nina,ARTHAUD,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1757,4974,Qualification,38+_0_021.  |  42+_0_012. [20.51],,2268,17,Aya,ONOE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1758,4975,Semi-Final,36+,,2268,17,Aya,ONOE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1759,4974,Qualification,33+_0_042.  |  44 _0_09. [21.42],,1751,19,Claire,BUHRFEIND,,,USA,20,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1760,4975,Semi-Final,36+,,1751,19,Claire,BUHRFEIND,,,USA,20,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1761,4974,Qualification,38+_0_021.  |  41+_0_019. [23.78],,1222,20,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1762,4975,Semi-Final,36+,,1222,20,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1763,4974,Qualification,42+_0_06.  |  44+_0_08. [8.49],,1161,21,Mia,KRAMPL,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1764,4975,Semi-Final,35+,,1161,21,Mia,KRAMPL,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1765,4974,Qualification,39+_0_016.  |  42+_0_012. [15.93],,1239,22,Julia,FISER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1766,4975,Semi-Final,35+,,1239,22,Julia,FISER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1767,4974,Qualification,40+_0_014.  |  40+_0_024. [19.42],,530,23,Nolwenn,ARC,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1768,4975,Semi-Final,35+,,530,23,Nolwenn,ARC,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1769,4974,Qualification,39+_0_016.  |  40+_0_024. [21.33],,55,24,Ekaterina,KIPRIIANOVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1770,4975,Semi-Final,35+,,55,24,Ekaterina,KIPRIIANOVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1771,4974,Qualification,42+_0_06.  |  39+_0_030. [17.23],,118,25,Iuliia,PANTELEEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1772,4975,Semi-Final,32+,,118,25,Iuliia,PANTELEEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1773,4974,Qualification,40+_0_014.  |  39+_0_030. [21.87],,4301,26,Michelle,HULLIGER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1774,4975,Semi-Final,32+,,4301,26,Michelle,HULLIGER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1775,4974,Qualification,38+_0_021.  |  41 _0_021. [25.26],,457,27,Nolwen,BERTHIER,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1776,4974,Qualification,38+_0_021.  |  41 _0_021. [25.26],,2357,27,Futaba,ITO,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1777,4974,Qualification,38+_0_021.  |  41 _0_021. [25.26],,3580,27,Nikki,VAN BERGEN,,,NED,50,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1778,4974,Qualification,39+_0_016.  |  38+_0_037. [26.12],,1155,30,Lana,SKUSEK,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1779,4974,Qualification,38+_0_021.  |  40+_0_024. [27.46],,2043,31,Seuran,HAN,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1780,4974,Qualification,38+_0_021.  |  39+_0_030. [30.94],,466,32,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1781,4974,Qualification,38+_0_021.  |  39+_0_030. [30.94],,328,32,Heloïse,DOUMONT,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1782,4974,Qualification,38+_0_021.  |  39+_0_030. [30.94],,860,32,Claudia,GHISOLFI,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1783,4974,Qualification,38+_0_021.  |  38+_0_037. [33.63],,561,35,Camille,POUGET,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1784,4974,Qualification,37+_0_038.  |  39+_0_030. [35.64],,2270,36,Yuki,HIROSHIGE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1785,4974,Qualification,33+_0_042.  |  40+_0_024. [36.41],,3594,37,Lynn,VAN DER MEER,,,NED,50,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1786,4974,Qualification,38+_0_021.  |  35 _0_049. [37.89],,693,38,Emily,PHILLIPS,,,GBR,11,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1787,4974,Qualification,39+_0_016.  |  19 _0_085. [38.57],,1210,39,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1788,4974,Qualification,38+_0_021.  |  34+_0_051. [38.83],,1486,40,Ievgeniia,KAZBEKOVA,,,UKR,18,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1789,4974,Qualification,18 _0_090.  |  42 _0_018. [40.25],,928,41,Laura,ROGORA,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1790,4974,Qualification,37+_0_038.  |  36+_0_044. [41.85],,669,42,Hannah,SLANEY,,,GBR,11,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1791,4974,Qualification,36+_0_040.  |  36+_0_044. [42.66],,3246,43,Petra,KLINGLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1792,4974,Qualification,33+_0_042.  |  38+_0_037. [44.60],,1400,44,Eliska,ADAMOVSKA,,,CZE,17,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1793,4974,Qualification,33+_0_042.  |  38+_0_037. [44.60],,891,44,Asja,GOLLO,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1794,4974,Qualification,33+_0_042.  |  38+_0_037. [44.60],,468,44,Kenza,SLAMTI,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1795,4974,Qualification,35+_0_041.  |  34+_0_051. [46.17],,456,47,Mathilde,BECERRA,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1796,4974,Qualification,33+_0_042.  |  38 _0_042. [46.28],,1164,48,Urska,REPUSIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1797,4974,Qualification,33+_0_042.  |  37 _0_043. [46.83],,3840,49,Stasa,GEJO,,,SRB,56,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1798,4974,Qualification,33+_0_042.  |  36+_0_044. [48.17],,2771,50,Vanda,MICHALKOVA,,,SVK,34,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1799,4974,Qualification,33+_0_042.  |  36 _0_048. [49.48],,144,51,Elena,KRASOVSKAIA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1800,4974,Qualification,33+_0_042.  |  35 _0_049. [50.24],,3130,52,Katherine,CHOONG,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1801,4974,Qualification,33+_0_042.  |  34+_0_051. [51.50],,2936,53,Lamu,RENQING,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1802,4974,Qualification,33+_0_042.  |  34 _0_054. [52.48],,4260,54,Sofya,YOKOYAMA,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1803,4974,Qualification,32+_0_061.  |  36+_0_044. [53.75],,1565,55,Alannah,YIP,,,CAN,19,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1804,4974,Qualification,33+_0_042.  |  33 _0_059. [55.55],,321,56,Celine,CUYPERS,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1805,4974,Qualification,33+_0_042.  |  33 _0_059. [55.55],,2139,56,Hung Ying,LEE,,,TPE,22,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1806,4974,Qualification,33+_0_042.  |  32+_0_063. [56.68],,2055,58,Minseon,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1807,4974,Qualification,33+_0_042.  |  29+_0_066. [58.67],,1224,59,Magdalena,RÖCK,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1808,4974,Qualification,32+_0_061.  |  33+_0_055. [59.90],,2321,60,Erina,MIURA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1809,4974,Qualification,33+_0_042.  |  27+_0_070. [60.17],,977,61,Silvia,CASSOL,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1810,4974,Qualification,33+_0_042.  |  27+_0_070. [60.17],,2671,61,Kajsa,ROSEN,,,SWE,32,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1811,4974,Qualification,32 _0_067.  |  33+_0_055. [61.76],,316,63,Chloe,CAULIER,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1812,4974,Qualification,32 _0_067.  |  33+_0_055. [61.76],,914,63,Giorgia,TESIO,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1813,4974,Qualification,32+_0_061.  |  33 _0_059. [61.98],,2889,65,Maja,RUDKA,,,POL,36,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1814,4974,Qualification,32+_0_061.  |  33 _0_059. [61.98],,3203,65,Jara,SPÄTE,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1815,4974,Qualification,31+_0_069.  |  33+_0_055. [62.89],,3254,67,Andrea,KÜMIN,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1816,4974,Qualification,33+_0_042.  |  25+_0_078. [63.87],,148,68,Luiza,EMELEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1817,4974,Qualification,31+_0_069.  |  29+_0_066. [68.74],,1577,69,Rebecca,FRANGOS,,,CAN,19,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1818,4974,Qualification,32+_0_061.  |  26 _0_074. [69.24],,515,70,Léna,GROSPIRON,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1819,4974,Qualification,32+_0_061.  |  26 _0_074. [69.24],,49,70,Evgeniia,MALAMID,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1820,4974,Qualification,27 _0_077.  |  32 _0_064. [70.43],,903,72,Martina,ZANETTI,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1821,4974,Qualification,27+_0_075.  |  29+_0_066. [71.39],,640,73,Rhoslyn,FRUGTNIET,,,GBR,11,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1822,4974,Qualification,30+_0_072.  |  27+_0_070. [71.75],,1412,74,Eliska,NOVOTNA,,,CZE,17,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1823,4974,Qualification,23 _0_080.  |  31+_0_065. [72.11],,653,75,Jennifer,WOOD,,,GBR,11,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1824,4974,Qualification,27 _0_077.  |  29+_0_066. [72.33],,3911,76,Alejandra,CONTRERAS,,,CHI,58,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1825,4974,Qualification,29+_0_074.  |  27 _0_073. [73.50],,910,77,Giulia,MEDICI,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1826,4974,Qualification,31+_0_069.  |  25+_0_078. [74.83],,2864,78,Ida,KUPS,,,POL,36,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1827,4974,Qualification,30+_0_072.  |  25+_0_078. [76.16],,3209,79,Andrea,ROJAS,,,ECU,44,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1828,4974,Qualification,21+_0_083.  |  26 _0_074. [79.40],,779,80,Itziar,ZABALA ZURINAGA,,,ESP,12,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1829,4974,Qualification,22+_0_081.  |  25+_0_078. [80.50],,1623,81,Lia,WIECKOWSKI,,,CAN,19,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1830,4974,Qualification,22 _0_082.  |  25+_0_078. [80.99],,3139,82,Thais Makino,SHIRAIWA,,,BRA,40,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1831,4974,Qualification,18+_0_086.  |  26 _0_074. [81.28],,1488,83,Margaryta,ZAKHAROVA,,,UKR,18,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1832,4974,Qualification,27+_0_075.  |  17+_0_088. [81.74],,2879,84,Natalia,KALUCKA,,,POL,36,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1833,4974,Qualification,25+_0_079.  |  18 _0_087. [82.90],,3374,85,Margarita,AGAMBAYEVA,,,KAZ,47,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1834,4974,Qualification,21+_0_083.  |  20 _0_084. [83.75],,2503,86,Tiffany,MELIUS,,,AUS,28,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1835,4974,Qualification,21 _0_085.  |  18+_0_086. [85.50],,3525,87,Rahil,RAMEZANI,,,IRI,49,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1836,4974,Qualification,14+_0_092.  |  20+_0_083. [87.38],,2878,88,Aleksandra,KALUCKA,,,POL,36,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1837,4974,Qualification,18+_0_086.  |  17+_0_088. [88.00],,3378,89,Alexandra,ZHIZNEVSKAYA,,,KAZ,47,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1838,4974,Qualification,18+_0_086.  |  17 _0_090. [88.99],,3152,90,Patrícia,ANTUNES,,,BRA,40,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1839,4974,Qualification,18+_0_086.  |  17 _0_090. [88.99],,3137,90,Luana,RISCADO,,,BRA,40,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1840,4974,Qualification,16+_0_091.  |  15 _0_092. [91.50],,3364,92,Assel,MARLENOVA,,,KAZ,47,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ",,[]
1841,1741,Qualification,Top_0_01.  |  Top_0_01. [5.12],,2035,1,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1842,1742,Semi-Final,Top,,2035,1,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1843,1743,Final,Top,,2035,1,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1844,1741,Qualification,Top_0_01.  |  Top_0_01. [5.12],,1122,1,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1845,1742,Semi-Final,Top,,1122,1,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1846,1743,Final,Top,,1122,1,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1847,1741,Qualification,Top_0_01.  |  33-_0_07. [7.50],,1121,3,Maja,STREMFELJ,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1848,1742,Semi-Final,Top,,1121,3,Maja,STREMFELJ,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1849,1743,Final,Top,,1121,3,Maja,STREMFELJ,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1850,1741,Qualification,Top_0_01.  |  Top_0_01. [5.12],,2043,4,Seuran,HAN,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1851,1742,Semi-Final,38+,,2043,4,Seuran,HAN,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1852,1743,Final,29+,,2043,4,Seuran,HAN,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1853,1741,Qualification,Top_0_01.  |  33-_0_07. [7.50],,445,5,Charlotte,DURIF,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1854,1742,Semi-Final,38+,,445,5,Charlotte,DURIF,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1855,1743,Final,26.5-,,445,5,Charlotte,DURIF,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1856,1741,Qualification,Top_0_01.  |  Top_0_01. [5.12],,58,6,Yana,CHERESHNEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1857,1742,Semi-Final,Top,,58,6,Yana,CHERESHNEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1858,1743,Final,26+,,58,6,Yana,CHERESHNEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1859,1741,Qualification,Top_0_01.  |  Top_0_01. [5.12],,1222,7,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1860,1742,Semi-Final,36-,,1222,7,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1861,1743,Final,26-,,1222,7,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1862,1741,Qualification,Top_0_01.  |  Top_0_01. [5.12],,1210,8,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1863,1742,Semi-Final,Top,,1210,8,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1864,1743,Final,8-,,1210,8,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1865,1741,Qualification,Top_0_01.  |  32+_0_09. [8.22],,438,9,Caroline,CIAVALDINI,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1866,1742,Semi-Final,36-,,438,9,Caroline,CIAVALDINI,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1867,1741,Qualification,Top_0_01.  |  27-_0_011. [9.49],,1202,10,Barbara,BACHER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1868,1742,Semi-Final,36-,,1202,10,Barbara,BACHER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1869,1741,Qualification,Top_0_01.  |  27 _0_010. [8.66],,5691,11,Baco Achmad,WILDA,,,INA,45,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1870,1742,Semi-Final,23,,5691,11,Baco Achmad,WILDA,,,INA,45,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1871,1741,Qualification,30 _0_020.  |  22-_0_018. [19.24],,2935,12,Rong,JIANG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1872,1742,Semi-Final,23-,,2935,12,Rong,JIANG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1873,1741,Qualification,31 _0_018.  |  13+_0_022. [19.90],,2940,13,Wangmu,RENZENG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1874,1742,Semi-Final,18-,,2940,13,Wangmu,RENZENG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1875,1741,Qualification,25-_0_021.  |  27-_0_011. [15.87],,2139,14,Hung Ying,LEE,,,TPE,22,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1876,1742,Semi-Final,17+,,2139,14,Hung Ying,LEE,,,TPE,22,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1877,1741,Qualification,Top_0_01.  |  25 _0_014. [10.25],,6120,15,Uji Ayu,SUKMANDIRI,,,INA,45,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1878,1742,Semi-Final,13-,,6120,15,Uji Ayu,SUKMANDIRI,,,INA,45,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1879,1741,Qualification,Top_0_01.  |  24-_0_017. [11.29],,2936,16,Lamu,RENQING,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1880,1742,Semi-Final,13-,,2936,16,Lamu,RENQING,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1881,1741,Qualification,33-_0_017.  |  24+_0_015. [15.97],,2044,17,Hannarai,SONG,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1882,1742,Semi-Final,13-,,2044,17,Hannarai,SONG,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1883,1741,Qualification,30+_0_019.  |  24 _0_016. [17.44],,3272,18,Abdul Rochman,SYARIFAH,,,INA,45,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1884,1742,Semi-Final,13-,,3272,18,Abdul Rochman,SYARIFAH,,,INA,45,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1885,1741,Qualification,18 _0_022.  |  14-_0_021. [21.49],,5693,19,Salfarina,MOHD DRUS,,,MAS,46,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1886,1742,Semi-Final,12+,,5693,19,Salfarina,MOHD DRUS,,,MAS,46,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1887,1741,Qualification,17+_0_023.  |  12 _0_023. [23.00],,4986,20,Wangmu,GESANG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
1888,1742,Semi-Final,11+,,4986,20,Wangmu,GESANG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",,[]
