,route_id,route_name,top,plus,rank,corrective_rank,score,category_round_id,round_name,athlete_id,firstname,lastname,country,federation_id,comp_name,starting_group,time_ms,modified,status
5947,,,,,7.0,,45+,3880,Final,1139,Tjasa,KALAN,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5948,,,,,8.0,,41+_0_015.  |  38+_0_011. [14.36],3878,Qualification,3426,Anne-sophie,KOLLER,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5949,,,,,8.0,,54+,3879,Semi-Final,3426,Anne-sophie,KOLLER,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5950,,,,,8.0,,39,3880,Final,3426,Anne-sophie,KOLLER,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5951,,,,,9.0,,43+_0_07.  |  38+_0_011. [10.00],3878,Qualification,1210,Christine,SCHRANZ,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5952,,,,,9.0,,50+,3879,Semi-Final,1210,Christine,SCHRANZ,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5953,,,,,10.0,,40 _0_019.  |  35 _0_023. [21.63],3878,Qualification,530,Nolwenn,ARC,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5954,,,,,10.0,,50+,3879,Semi-Final,530,Nolwenn,ARC,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5955,,,,,11.0,,46+_0_05.  |  40 _0_08. [6.32],3878,Qualification,455,Hélène,JANICOT,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5956,,,,,11.0,,48+,3879,Semi-Final,455,Hélène,JANICOT,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5957,,,,,12.0,,42+_0_012.  |  39+_0_09. [11.11],3878,Qualification,2251,Yuka,KOBAYASHI,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5958,,,,,12.0,,48+,3879,Semi-Final,2251,Yuka,KOBAYASHI,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5959,,,,,13.0,,42+_0_012.  |  30+_0_032. [21.33],3878,Qualification,467,Salomé,ROMAIN,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5960,,,,,13.0,,47+,3879,Semi-Final,467,Salomé,ROMAIN,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5961,,,,,14.0,,39+_0_021.  |  37+_0_015. [20.00],3878,Qualification,1486,Ievgeniia,KAZBEKOVA,UKR,18,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5962,,,,,14.0,,43,3879,Semi-Final,1486,Ievgeniia,KAZBEKOVA,UKR,18,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5963,,,,,15.0,,40 _0_019.  |  37 _0_018. [18.99],3878,Qualification,2267,Risa,OTA,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5964,,,,,15.0,,42+,3879,Semi-Final,2267,Risa,OTA,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5965,,,,,16.0,,41+_0_015.  |  34+_0_026. [21.30],3878,Qualification,1133,Rebeka,KAMIN,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5966,,,,,16.0,,42+,3879,Semi-Final,1133,Rebeka,KAMIN,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5967,,,,,17.0,,43+_0_07.  |  40+_0_06. [7.21],3878,Qualification,456,Mathilde,BECERRA,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5968,,,,,17.0,,41+,3879,Semi-Final,456,Mathilde,BECERRA,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5969,,,,,18.0,,41+_0_015.  |  37+_0_015. [16.25],3878,Qualification,68,Dinara,FAKHRITDINOVA,RUS,7,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5970,,,,,18.0,,40+,3879,Semi-Final,68,Dinara,FAKHRITDINOVA,RUS,7,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5971,,,,,19.0,,36+_0_030.  |  35+_0_021. [25.61],3878,Qualification,3984,Netta,FREDMAN,ISR,60,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5972,,,,,19.0,,40+,3879,Semi-Final,3984,Netta,FREDMAN,ISR,60,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5973,,,,,20.0,,43+_0_07.  |  38+_0_011. [10.00],3878,Qualification,3888,Alina,RING,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5974,,,,,20.0,,36+,3879,Semi-Final,3888,Alina,RING,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5975,,,,,21.0,,43 _0_010.  |  38+_0_011. [11.46],3878,Qualification,1222,Katharina,POSCH,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5976,,,,,21.0,,36+,3879,Semi-Final,1222,Katharina,POSCH,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5977,,,,,22.0,,39+_0_021.  |  33+_0_030. [27.61],3878,Qualification,485,Solène,AMOROS,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5978,,,,,22.0,,36+,3879,Semi-Final,485,Solène,AMOROS,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5979,,,,,23.0,,25+_0_035.  |  35+_0_021. [28.20],3878,Qualification,1202,Barbara,BACHER,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5980,,,,,23.0,,36+,3879,Semi-Final,1202,Barbara,BACHER,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5981,,,,,24.0,,24+_0_040.  |  37 _0_018. [27.87],3878,Qualification,2324,Kokoro,TAKATA,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5982,,,,,24.0,,33+,3879,Semi-Final,2324,Kokoro,TAKATA,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5983,,,,,25.0,,41+_0_015.  |  37+_0_015. [16.25],3878,Qualification,539,Léa,MARIGO,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5984,,,,,25.0,,31+,3879,Semi-Final,539,Léa,MARIGO,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5985,,,,,26.0,,45+_0_06.  |  42+_0_04. [5.20],3878,Qualification,2671,Kajsa,ROSEN,SWE,32,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5986,,,,,26.0,,22,3879,Semi-Final,2671,Kajsa,ROSEN,SWE,32,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5987,,,,,27.0,,24+_0_040.  |  36+_0_020. [28.98],3878,Qualification,1724,Delaney,MILLER,USA,20,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5988,,,,,28.0,,39+_0_021.  |  30+_0_032. [29.58],3878,Qualification,457,Nolwen,BERTHIER,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5989,,,,,28.0,,39+_0_021.  |  30+_0_032. [29.58],3878,Qualification,860,Claudia,GHISOLFI,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5990,,,,,28.0,,39+_0_021.  |  30+_0_032. [29.58],3878,Qualification,2270,Yuki,HIROSHIGE,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5991,,,,,31.0,,25+_0_035.  |  35 _0_023. [29.80],3878,Qualification,1136,Veronika,MEKE,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5992,,,,,32.0,,31+_0_032.  |  34+_0_026. [29.90],3878,Qualification,859,Andrea,EBNER,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5993,,,,,33.0,,39+_0_021.  |  25+_0_043. [32.79],3878,Qualification,977,Silvia,CASSOL,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5994,,,,,34.0,,25+_0_035.  |  33+_0_030. [33.59],3878,Qualification,1249,Laura,STÖCKLER,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5995,,,,,35.0,,26 _0_034.  |  30+_0_032. [34.50],3878,Qualification,4251,Chiara Maria,CLOSTERMANN,GER,6,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5996,,,,,36.0,,39+_0_021.  |  17 _0_048. [35.00],3878,Qualification,2043,Seuran,HAN,KOR,21,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5997,,,,,37.0,,24 _0_045.  |  34+_0_026. [35.37],3878,Qualification,1397,Lenka,SLEZAKOVA,CZE,17,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5998,,,,,38.0,,39+_0_021.  |  16+_0_051. [36.06],3878,Qualification,884,Lisa,DE MARTINI,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
5999,,,,,39.0,,16+_0_048.  |  34+_0_026. [36.71],3878,Qualification,3130,Katherine,CHOONG,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6000,,,,,40.0,,24+_0_040.  |  30+_0_032. [38.34],3878,Qualification,1565,Alannah,YIP,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6001,,,,,41.0,,25+_0_035.  |  26+_0_042. [39.42],3878,Qualification,3858,Nea,HERFORTH BAEHR,DEN,57,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6002,,,,,42.0,,36+_0_030.  |  16+_0_051. [39.82],3878,Qualification,4323,Solveig,KORHERR,GER,6,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6003,,,,,43.0,,24+_0_040.  |  29+_0_039. [40.47],3878,Qualification,3060,Tina Johnsen,HAFSAAS,NOR,39,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6004,,,,,44.0,,16 _0_051.  |  30+_0_032. [42.46],3878,Qualification,2490,Roxy,PERRY,AUS,28,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6005,,,,,45.0,,31+_0_032.  |  13+_0_056. [42.66],3878,Qualification,3110,Denise,BERTRAM,GER,6,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6006,,,,,46.0,,25+_0_035.  |  16+_0_051. [43.86],3878,Qualification,1239,Julia,FISER,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6007,,,,,47.0,,24+_0_040.  |  18 _0_046. [43.95],3878,Qualification,1842,Julia,TALBOT,USA,20,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6008,,,,,48.0,,16+_0_048.  |  28+_0_041. [44.82],3878,Qualification,2277,Moe,YOSHIMURA ,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6009,,,,,49.0,,24 _0_045.  |  19+_0_044. [45.00],3878,Qualification,1368,Gabriela,VRABLIKOVA,CZE,17,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6010,,,,,50.0,,13 _0_055.  |  29 _0_040. [46.90],3878,Qualification,2488,Lucinda Ann,TURNBULL,AUS,28,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6011,,,,,51.0,,16 _0_051.  |  19+_0_044. [47.87],3878,Qualification,2055,Minseon,KIM,KOR,21,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6012,,,,,52.0,,16+_0_048.  |  17 _0_048. [49.00],3878,Qualification,4285,Evelyne,FUX,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6013,,,,,53.0,,19 _0_047.  |  15+_0_054. [50.38],3878,Qualification,1569,Alison,STEWART-PATTERSON,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6014,,,,,54.0,,13+_0_053.  |  17 _0_048. [51.20],3878,Qualification,1566,Christy,SPURRELL,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6015,,,,,55.0,,11+_0_056.  |  17+_0_047. [51.30],3878,Qualification,1570,Jaylene,PRATT,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6016,,,,,56.0,,13+_0_053.  |  14+_0_055. [54.24],3878,Qualification,1267,Nina,KAPITAIN,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,,,
6017,,,,,1.0,,49+_0_06.  |  Top_0_01. [5.20],2163,Qualification,1122,Mina,MARKOVIC,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6018,,,,,1.0,,38+,2164,Semi-Final,1122,Mina,MARKOVIC,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6019,,,,,1.0,,Top,2165,Final,1122,Mina,MARKOVIC,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6020,,,,,2.0,,Top_0_01.  |  Top_0_01. [3.35],2163,Qualification,2035,Jain,KIM,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6021,,,,,2.0,,Top,2164,Semi-Final,2035,Jain,KIM,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6022,,,,,2.0,,51+,2165,Final,2035,Jain,KIM,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6023,,,,,3.0,,Top_0_01.  |  Top_0_01. [3.35],2163,Qualification,1121,Maja,STREMFELJ,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6024,,,,,3.0,,Top,2164,Semi-Final,1121,Maja,STREMFELJ,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6025,,,,,3.0,,49+,2165,Final,1121,Maja,STREMFELJ,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6026,,,,,4.0,,47 _0_09.  |  Top_0_01. [6.36],2163,Qualification,1219,Johanna,ERNST,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6027,,,,,4.0,,Top,2164,Semi-Final,1219,Johanna,ERNST,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6028,,,,,4.0,,47+,2165,Final,1219,Johanna,ERNST,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6029,,,,,5.0,,Top_0_01.  |  Top_0_01. [3.35],2163,Qualification,2263,Momoka,ODA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6030,,,,,5.0,,42+,2164,Semi-Final,2263,Momoka,ODA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6031,,,,,5.0,,47+,2165,Final,2263,Momoka,ODA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6032,,,,,6.0,,Top_0_01.  |  Top_0_01. [3.35],2163,Qualification,2253,Akiyo,NOGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6033,,,,,6.0,,38+,2164,Semi-Final,2253,Akiyo,NOGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6034,,,,,6.0,,47+,2165,Final,2253,Akiyo,NOGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6035,,,,,7.0,,50 _0_05.  |  43 _0_09. [6.71],2163,Qualification,68,Dinara,FAKHRITDINOVA,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6036,,,,,7.0,,42+,2164,Semi-Final,68,Dinara,FAKHRITDINOVA,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6037,,,,,7.0,,46,2165,Final,68,Dinara,FAKHRITDINOVA,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6038,,,,,8.0,,47+_0_07.  |  40+_0_013. [10.25],2163,Qualification,445,Charlotte,DURIF,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6039,,,,,8.0,,38+,2164,Semi-Final,445,Charlotte,DURIF,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6040,,,,,8.0,,45+,2165,Final,445,Charlotte,DURIF,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6041,,,,,9.0,,46+_0_010.  |  Top_0_01. [6.71],2163,Qualification,49,Evgeniia,MALAMID,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6042,,,,,9.0,,37+,2164,Semi-Final,49,Evgeniia,MALAMID,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6043,,,,,10.0,,36+_0_014.  |  Top_0_01. [8.22],2163,Qualification,455,Hélène,JANICOT,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6044,,,,,10.0,,37+,2164,Semi-Final,455,Hélène,JANICOT,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6045,,,,,11.0,,47+_0_07.  |  40+_0_013. [10.25],2163,Qualification,1224,Magdalena,RÖCK,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6046,,,,,11.0,,37+,2164,Semi-Final,1224,Magdalena,RÖCK,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6047,,,,,12.0,,36+_0_014.  |  41 _0_012. [13.42],2163,Qualification,1222,Katharina,POSCH,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6048,,,,,12.0,,37+,2164,Semi-Final,1222,Katharina,POSCH,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6049,,,,,13.0,,34+_0_017.  |  19+_0_017. [18.67],2163,Qualification,4916,Mathilde,BRUMAGNE,BEL,9,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6050,,,,,13.0,,37+,2164,Semi-Final,4916,Mathilde,BRUMAGNE,BEL,9,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6051,,,,,14.0,,37+_0_011.  |  41+_0_010. [10.99],2163,Qualification,2267,Risa,OTA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6052,,,,,14.0,,34+,2164,Semi-Final,2267,Risa,OTA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6053,,,,,15.0,,36+_0_014.  |  38+_0_016. [15.49],2163,Qualification,1202,Barbara,BACHER,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6054,,,,,15.0,,34+,2164,Semi-Final,1202,Barbara,BACHER,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6055,,,,,16.0,,37 _0_013.  |  41+_0_010. [11.68],2163,Qualification,2268,Aya,ONOE,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6056,,,,,16.0,,34,2164,Semi-Final,2268,Aya,ONOE,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6057,,,,,17.0,,37+_0_011.  |  40+_0_013. [12.69],2163,Qualification,2251,Yuka,KOBAYASHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6058,,,,,17.0,,31+,2164,Semi-Final,2251,Yuka,KOBAYASHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6059,,,,,18.0,,32 _0_021.  |  19+_0_017. [20.99],2163,Qualification,848,Jenny,LAVARDA,ITA,13,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6060,,,,,18.0,,28+,2164,Semi-Final,848,Jenny,LAVARDA,ITA,13,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6061,,,,,19.0,,33+_0_018.  |  19 _0_025. [21.42],2163,Qualification,6212,Ayaka,TAKEUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6062,,,,,19.0,,28,2164,Semi-Final,6212,Ayaka,TAKEUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6063,,,,,20.0,,31+_0_023.  |  19+_0_017. [21.95],2163,Qualification,4991,Azumi,IIDA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6064,,,,,20.0,,27+,2164,Semi-Final,4991,Azumi,IIDA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6065,,,,,21.0,,31+_0_023.  |  19 _0_025. [24.48],2163,Qualification,2139,Hung Ying,LEE,TPE,22,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6066,,,,,21.0,,27+,2164,Semi-Final,2139,Hung Ying,LEE,TPE,22,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6067,,,,,22.0,,32+_0_020.  |  19+_0_017. [20.25],2163,Qualification,6169,Tsukasa,MIZUGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6068,,,,,22.0,,25+,2164,Semi-Final,6169,Tsukasa,MIZUGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6069,,,,,23.0,,32 _0_021.  |  19+_0_017. [20.99],2163,Qualification,6050,Atori,YASUDA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6070,,,,,23.0,,21+,2164,Semi-Final,6050,Atori,YASUDA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6071,,,,,24.0,,15+_0_027.  |  19+_0_017. [23.74],2163,Qualification,5065,Yuka,ENDO,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6072,,,,,24.0,,19+,2164,Semi-Final,5065,Yuka,ENDO,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6073,,,,,25.0,,15+_0_027.  |  19+_0_017. [23.74],2163,Qualification,6222,Sakiko,OSAWA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6074,,,,,25.0,,18+,2164,Semi-Final,6222,Sakiko,OSAWA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6075,,,,,26.0,,33 _0_019.  |  19+_0_017. [19.74],2163,Qualification,4992,Yuko,SAKAKIBARA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6076,,,,,26.0,,15+,2164,Semi-Final,4992,Yuko,SAKAKIBARA,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6077,,,,,27.0,,30+_0_025.  |  4+_0_028. [26.46],2163,Qualification,2036,In Kyoung,KIM,CYP,71,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6078,,,,,28.0,,29+_0_026.  |  18 _0_027. [26.50],2163,Qualification,6223,Yoko,METSUGI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,,,
6079,,,,,1.0,,45 _0_08.  |  Top_0_01. [6.00],3110,Qualification,2035,Jain,KIM,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6080,,,,,1.0,,39+,3111,Semi-Final,2035,Jain,KIM,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6081,,,,,1.0,,Top,3112,Final,2035,Jain,KIM,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6082,,,,,2.0,,Top_0_01.  |  Top_0_01. [2.00],3110,Qualification,1122,Mina,MARKOVIC,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6083,,,,,2.0,,40+,3111,Semi-Final,1122,Mina,MARKOVIC,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6084,,,,,2.0,,47+,3112,Final,1122,Mina,MARKOVIC,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6085,,,,,3.0,,46 _0_03.  |  Top_0_01. [4.24],3110,Qualification,1121,Maja,STREMFELJ,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6086,,,,,3.0,,35,3111,Semi-Final,1121,Maja,STREMFELJ,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6087,,,,,3.0,,44+,3112,Final,1121,Maja,STREMFELJ,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6088,,,,,4.0,,46 _0_03.  |  Top_0_01. [4.24],3110,Qualification,2253,Akiyo,NOGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6089,,,,,4.0,,37+,3111,Semi-Final,2253,Akiyo,NOGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6090,,,,,4.0,,40+,3112,Final,2253,Akiyo,NOGUCHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6091,,,,,5.0,,46 _0_03.  |  Top_0_01. [4.24],3110,Qualification,1224,Magdalena,RÖCK,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6092,,,,,5.0,,39,3111,Semi-Final,1224,Magdalena,RÖCK,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6093,,,,,5.0,,39+,3112,Final,1224,Magdalena,RÖCK,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6094,,,,,6.0,,46 _0_03.  |  Top_0_01. [4.24],3110,Qualification,315,Anak,VERHOEVEN,BEL,9,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6095,,,,,6.0,,39+,3111,Semi-Final,315,Anak,VERHOEVEN,BEL,9,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6096,,,,,6.0,,38+,3112,Final,315,Anak,VERHOEVEN,BEL,9,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6097,,,,,7.0,,46+_0_02.  |  39+_0_010. [4.80],3110,Qualification,455,Hélène,JANICOT,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6098,,,,,7.0,,35+,3111,Semi-Final,455,Hélène,JANICOT,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6099,,,,,7.0,,38,3112,Final,455,Hélène,JANICOT,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6100,,,,,8.0,,45 _0_08.  |  39 _0_014. [11.22],3110,Qualification,2251,Yuka,KOBAYASHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6101,,,,,8.0,,37+,3111,Semi-Final,2251,Yuka,KOBAYASHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
6102,,,,,8.0,,30+,3112,Final,2251,Yuka,KOBAYASHI,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,,,
