athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,rounds,comp_name
1161,26.0,Mia,KRAMPL,,,SLO,15,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '39+\xa0\xa09.  |  32+\xa0\xa029. [18.81]', 'speed_elimination_stages': []}, {'category_round_id': 3915, 'round_name': 'Semi-Final', 'score': '20+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
3984,27.0,Netta,FREDMAN,,,ISR,60,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '31+\xa0\xa030.  |  34+\xa0\xa024. [27.78]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
2270,28.0,Yuki,HIROSHIGE,,,JPN,25,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '30+\xa0\xa034.  |  35+\xa0\xa022. [28.26]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
3060,29.0,Tina Johnsen,HAFSAAS,,,NOR,39,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '30+\xa0\xa034.  |  34 \xa0\xa026. [30.67]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
455,29.0,Hélène,JANICOT,,,FRA,10,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '30+\xa0\xa034.  |  34 \xa0\xa026. [30.67]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1249,29.0,Laura,STÖCKLER,,,AUT,16,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '36 \xa0\xa026.  |  23+\xa0\xa035. [30.67]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
530,32.0,Nolwenn,ARC,,,FRA,10,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '30+\xa0\xa034.  |  33+\xa0\xa028. [31.53]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
4285,33.0,Evelyne,FUX,,,SUI,8,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '31+\xa0\xa030.  |  30+\xa0\xa033. [32.48]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1143,34.0,Kaja,SKVARC BOZIC,,,SLO,15,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '36+\xa0\xa019.  |  13 \xa0\xa048. [32.66]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1148,35.0,Tjasa,SLEMENSEK,,,SLO,15,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '36 \xa0\xa026.  |  20+\xa0\xa042. [33.76]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
2324,36.0,Kokoro,TAKATA,,,JPN,25,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '34+\xa0\xa028.  |  20 \xa0\xa045. [36.21]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
457,37.0,Nolwen,BERTHIER,,,FRA,10,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '25+\xa0\xa044.  |  32+\xa0\xa029. [36.43]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1136,38.0,Veronika,MEKE,,,SLO,15,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '26 \xa0\xa043.  |  32 \xa0\xa031. [36.80]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
884,39.0,Lisa,DE MARTINI,,,ITA,13,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '28+\xa0\xa040.  |  30+\xa0\xa033. [37.06]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
321,40.0,Celine,CUYPERS,,,BEL,9,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '31+\xa0\xa030.  |  20 \xa0\xa045. [38.07]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
977,41.0,Silvia,CASSOL,,,ITA,13,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '28+\xa0\xa040.  |  23+\xa0\xa035. [38.15]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1369,42.0,Iva,ONDRA,,,CZE,17,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '29+\xa0\xa038.  |  21+\xa0\xa039. [38.50]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
3203,43.0,Jara,SPÄTE,,,SUI,8,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '28+\xa0\xa040.  |  22+\xa0\xa037. [39.21]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
860,44.0,Claudia,GHISOLFI,,,ITA,13,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '29 \xa0\xa039.  |  21 \xa0\xa040. [39.74]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
2019,45.0,Romy,FUCHS,,,GER,6,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '24+\xa0\xa049.  |  22+\xa0\xa037. [42.87]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
4323,46.0,Solveig,KORHERR,,,GER,6,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '25+\xa0\xa044.  |  20+\xa0\xa042. [43.99]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
485,47.0,Solène,AMOROS,,,FRA,10,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '25 \xa0\xa047.  |  20+\xa0\xa042. [45.19]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1368,48.0,Gabriela,VRABLIKOVA,,,CZE,17,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '25+\xa0\xa044.  |  20 \xa0\xa045. [45.50]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
2288,49.0,Ayane,SAKAI,,,JPN,25,"[{'category_round_id': 3914, 'round_name': 'Qualification', 'score': '25 \xa0\xa047.  |  13 \xa0\xa048. [48.00]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1147,1.0,Janja,GARNBRET,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': 'Top\xa0\xa01.  |  Top\xa0\xa01. [1.41]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '44+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2035,2.0,Jain,KIM,,,KOR,21,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': 'Top\xa0\xa01.  |  35+\xa0\xa03. [2.65]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '43 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
642,3.0,Molly,THOMPSON-SMITH,,,GBR,11,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24 \xa0\xa013.  |  30+\xa0\xa05. [9.00]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '37+', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '33+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
466,4.0,Julia,CHANOURDIE,,,FRA,10,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24.5 \xa0\xa010.  |  30+\xa0\xa05. [7.75]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '35 ', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '33+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1122,5.0,Mina,MARKOVIC,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '34+\xa0\xa04.  |  35+\xa0\xa03. [3.74]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '32+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
636,6.0,Shauna,COXSEY,,,GBR,11,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24.5+\xa0\xa07.  |  25 \xa0\xa011. [9.59]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '35 ', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '29+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1153,7.0,Vita,LUKAN,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  19+\xa0\xa017. [20.24]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '31 ', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '23+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
315,8.0,Anak,VERHOEVEN,,,BEL,9,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': 'Top\xa0\xa01.  |  36 \xa0\xa02. [2.00]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 4356, 'round_name': 'Final', 'score': '23 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2253,9.0,Akiyo,NOGUCHI,,,JPN,25,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24+\xa0\xa011.  |  30+\xa0\xa05. [8.31]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1164,10.0,Urska,REPUSIC,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '30+\xa0\xa06.  |  21+\xa0\xa015. [9.64]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3426,11.0,Anne-sophie,KOLLER,,,SUI,8,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24 \xa0\xa013.  |  25+\xa0\xa09. [11.32]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2278,12.0,Mei,KOTAKE,,,JPN,25,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  25+\xa0\xa09. [14.12]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2267,13.0,Risa,OTA,,,JPN,25,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24+\xa0\xa011.  |  13+\xa0\xa038. [21.18]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1239,14.0,Julia,FISER,,,AUT,16,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  17+\xa0\xa023. [24.68]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3840,15.0,Stasa,GEJO,,,SRB,56,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24.5+\xa0\xa07.  |  23+\xa0\xa013. [10.20]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1232,16.0,Hannah,SCHUBERT,,,AUT,16,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '31 \xa0\xa05.  |  17+\xa0\xa023. [12.04]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2294,17.0,Miho,NONAKA,,,JPN,25,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '24.5+\xa0\xa07.  |  17+\xa0\xa023. [15.23]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
328,18.0,Heloïse,DOUMONT,,,BEL,9,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  22 \xa0\xa014. [17.15]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1161,19.0,Mia,KRAMPL,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '16+\xa0\xa051.  |  27+\xa0\xa08. [20.20]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
68,20.0,Dinara,FAKHRITDINOVA,,,RUS,7,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  19+\xa0\xa017. [20.24]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2277,21.0,Moe,YOSHIMURA ,,,JPN,25,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  17+\xa0\xa023. [24.68]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1130,22.0,Katja,DEBEVEC,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  17+\xa0\xa023. [24.68]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1160,23.0,Lucka,RAKOVEC,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  19+\xa0\xa017. [20.24]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
928,23.0,Laura,ROGORA,,,ITA,13,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  19+\xa0\xa017. [20.24]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '30 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
147,25.0,Viktoriia,MESHKOVA,,,RUS,7,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  17+\xa0\xa023. [24.68]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '28+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3059,26.0,Hannah,MIDTBOE,,,NOR,39,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '22+\xa0\xa031.  |  25 \xa0\xa011. [19.18]', 'speed_elimination_stages': []}, {'category_round_id': 4355, 'round_name': 'Semi-Final', 'score': '26+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3130,27.0,Katherine,CHOONG,,,SUI,8,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  13.5+\xa0\xa036. [27.69]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
4301,27.0,Michelle,HULLIGER,,,SUI,8,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  13.5+\xa0\xa036. [27.69]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1139,29.0,Tjasa,KALAN,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '17+\xa0\xa049.  |  21+\xa0\xa015. [27.70]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
455,30.0,Hélène,JANICOT,,,FRA,10,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  19+\xa0\xa017. [27.93]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1155,30.0,Lana,SKUSEK,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  19+\xa0\xa017. [27.93]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
530,32.0,Nolwenn,ARC,,,FRA,10,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23+\xa0\xa015.  |  13+\xa0\xa038. [28.62]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1136,33.0,Veronika,MEKE,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '22+\xa0\xa031.  |  17+\xa0\xa023. [30.46]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1226,33.0,Jessica,PILZ,,,AUT,16,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '22+\xa0\xa031.  |  17+\xa0\xa023. [30.46]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1259,35.0,Eva Maria,HAMMELMÜLLER,,,AUT,16,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '22 \xa0\xa034.  |  17+\xa0\xa023. [31.63]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
669,36.0,Hannah,SLANEY,,,GBR,11,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23 \xa0\xa028.  |  13+\xa0\xa038. [33.63]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3060,37.0,Tina Johnsen,HAFSAAS,,,NOR,39,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  17+\xa0\xa023. [34.06]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3109,37.0,Johanna,HOLFELD,,,GER,6,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  17+\xa0\xa023. [34.06]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1249,37.0,Laura,STÖCKLER,,,AUT,16,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  17+\xa0\xa023. [34.06]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
859,40.0,Andrea,EBNER,,,ITA,13,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '19+\xa0\xa045.  |  17+\xa0\xa023. [36.32]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
456,41.0,Mathilde,BECERRA,,,FRA,10,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23 \xa0\xa028.  |  10+\xa0\xa045. [36.92]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1148,41.0,Tjasa,SLEMENSEK,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '23 \xa0\xa028.  |  10+\xa0\xa045. [36.92]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1143,43.0,Kaja,SKVARC BOZIC,,,SLO,15,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '22 \xa0\xa034.  |  11 \xa0\xa044. [38.96]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3113,44.0,Hannah,MEUL,,,GER,6,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  13 \xa0\xa041. [40.99]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3122,45.0,Frederike,FELL,,,GER,6,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  10+\xa0\xa045. [43.36]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
860,45.0,Claudia,GHISOLFI,,,ITA,13,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  10+\xa0\xa045. [43.36]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
4328,47.0,Alma,BESTVATER,,,GER,6,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '19+\xa0\xa045.  |  13 \xa0\xa041. [43.71]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1224,48.0,Magdalena,RÖCK,,,AUT,16,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '18+\xa0\xa047.  |  13 \xa0\xa041. [44.43]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
321,49.0,Celine,CUYPERS,,,BEL,9,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '20+\xa0\xa036.  |  10 \xa0\xa050. [44.94]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
653,50.0,Jennifer,WOOD,,,GBR,11,"[{'category_round_id': 4354, 'round_name': 'Qualification', 'score': '18 \xa0\xa048.  |  10+\xa0\xa045. [47.50]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
