,route_id,route_name,top,plus,rank,corrective_rank,score,Unnamed: 0,category_round_id,round_name,athlete_id,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages,restarted,time_ms,modified,status,ascents
1096,,,,,25.0,,9+_0_024.  |  17+_0_024. [24.49],921,5988,Qualification,2946,Zhuoma,PUBU,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",,,,,,,
1097,,,,,25.0,,12+,922,5989,Semi-Final,2946,Zhuoma,PUBU,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",,,,,,,
1098,,,,,26.0,,9+_0_024.  |  10+_0_026. [25.50],923,5988,Qualification,2988,Renzeng,ZHUOMA,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",,,,,,,
1099,,,,,26.0,,7,924,5989,Semi-Final,2988,Renzeng,ZHUOMA,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",,,,,,,
1100,,,,,1.0,,Top_0_01.  |  Top_0_01. [5.36],925,5555,Qualification,2080,Chaehyun,SEO,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1101,,,,,1.0,,Top,926,5556,Semi-Final,2080,Chaehyun,SEO,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1102,,,,,1.0,,Top,927,5557,Final,2080,Chaehyun,SEO,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1103,,,,,2.0,,35+_0_05.  |  Top_0_01. [12.69],928,5555,Qualification,2253,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1104,,,,,2.0,,38+,929,5556,Semi-Final,2253,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1105,,,,,2.0,,Top,930,5557,Final,2253,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1106,,,,,3.0,,35+_0_05.  |  Top_0_01. [12.69],931,5555,Qualification,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1107,,,,,3.0,,38+,932,5556,Semi-Final,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1108,,,,,3.0,,Top,933,5557,Final,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1109,,,,,4.0,,Top_0_01.  |  Top_0_01. [5.36],934,5555,Qualification,1147,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1110,,,,,4.0,,Top,935,5556,Semi-Final,1147,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1111,,,,,4.0,,37+,936,5557,Final,1147,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1112,,,,,5.0,,35+_0_05.  |  Top_0_01. [12.69],937,5555,Qualification,2381,Natsuki,TANII,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1113,,,,,5.0,,33.5,938,5556,Semi-Final,2381,Natsuki,TANII,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1114,,,,,5.0,,37+,939,5557,Final,2381,Natsuki,TANII,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1115,,,,,6.0,,Top_0_01.  |  Top_0_01. [5.36],940,5555,Qualification,1160,Lucka,RAKOVEC,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1116,,,,,6.0,,33+,941,5556,Semi-Final,1160,Lucka,RAKOVEC,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1117,,,,,6.0,,37+,942,5557,Final,1160,Lucka,RAKOVEC,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1118,,,,,7.0,,35+_0_05.  |  Top_0_01. [12.69],943,5555,Qualification,3009,Yuetong,ZHANG,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1119,,,,,7.0,,Top,944,5556,Semi-Final,3009,Yuetong,ZHANG,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1120,,,,,7.0,,34+,945,5557,Final,3009,Yuetong,ZHANG,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1121,,,,,8.0,,35+_0_05.  |  Top_0_01. [12.69],946,5555,Qualification,1486,Ievgeniia,KAZBEKOVA,,,UKR,18,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1122,,,,,8.0,,36+,947,5556,Semi-Final,1486,Ievgeniia,KAZBEKOVA,,,UKR,18,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1123,,,,,8.0,,31+,948,5557,Final,1486,Ievgeniia,KAZBEKOVA,,,UKR,18,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1124,,,,,9.0,,Top_0_01.  |  Top_0_01. [5.36],949,5555,Qualification,2380,Ai,MORI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1125,,,,,9.0,,33+,950,5556,Semi-Final,2380,Ai,MORI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1126,,,,,9.0,,10+,951,5557,Final,2380,Ai,MORI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1127,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],952,5555,Qualification,1239,Julia,FISER,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1128,,,,,10.0,,33+,953,5556,Semi-Final,1239,Julia,FISER,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1129,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],954,5555,Qualification,2369,Natsumi,HIRANO,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1130,,,,,10.0,,33+,955,5556,Semi-Final,2369,Natsumi,HIRANO,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1131,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],956,5555,Qualification,2070,Lan,KIM,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1132,,,,,10.0,,33+,957,5556,Semi-Final,2070,Lan,KIM,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1133,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],958,5555,Qualification,928,Laura,ROGORA,,,ITA,13,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1134,,,,,10.0,,33+,959,5556,Semi-Final,928,Laura,ROGORA,,,ITA,13,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1135,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],960,5555,Qualification,467,Salomé,ROMAIN,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1136,,,,,10.0,,33+,961,5556,Semi-Final,467,Salomé,ROMAIN,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1137,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],962,5555,Qualification,1210,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1138,,,,,10.0,,33+,963,5556,Semi-Final,1210,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1139,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],964,5555,Qualification,2287,Aika,TAJIMA,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1140,,,,,10.0,,33+,965,5556,Semi-Final,2287,Aika,TAJIMA,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1141,,,,,10.0,,35+_0_05.  |  Top_0_01. [12.69],966,5555,Qualification,642,Molly,THOMPSON-SMITH,,,GBR,11,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1142,,,,,10.0,,33+,967,5556,Semi-Final,642,Molly,THOMPSON-SMITH,,,GBR,11,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1143,,,,,18.0,,34 _0_024.  |  Top_0_01. [16.61],968,5555,Qualification,2270,Yuki,HIROSHIGE,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1144,,,,,18.0,,33+,969,5556,Semi-Final,2270,Yuki,HIROSHIGE,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1145,,,,,19.0,,28+_0_028.  |  Top_0_01. [18.10],970,5555,Qualification,3465,Elnaz,REKABI,,,IRI,49,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1146,,,,,19.0,,33+,971,5556,Semi-Final,3465,Elnaz,REKABI,,,IRI,49,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1147,,,,,20.0,,35+_0_05.  |  42+_0_023. [18.33],972,5555,Qualification,466,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1148,,,,,20.0,,33+,973,5556,Semi-Final,466,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1149,,,,,20.0,,35+_0_05.  |  42+_0_023. [18.33],974,5555,Qualification,1753,Margo,HAYES,,,USA,20,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1150,,,,,20.0,,33+,975,5556,Semi-Final,1753,Margo,HAYES,,,USA,20,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1151,,,,,22.0,,35+_0_05.  |  22+_0_033. [22.29],976,5555,Qualification,328,Heloïse,DOUMONT,,,BEL,9,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1152,,,,,22.0,,33+,977,5556,Semi-Final,328,Heloïse,DOUMONT,,,BEL,9,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1153,,,,,23.0,,30+_0_026.  |  Top_0_01. [17.46],978,5555,Qualification,144,Elena,KRASOVSKAIA,,,RUS,7,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1154,,,,,23.0,,32,979,5556,Semi-Final,144,Elena,KRASOVSKAIA,,,RUS,7,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1155,,,,,24.0,,35+_0_05.  |  Top_0_01. [12.69],980,5555,Qualification,1161,Mia,KRAMPL,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1156,,,,,24.0,,18,981,5556,Semi-Final,1161,Mia,KRAMPL,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1157,,,,,25.0,,35+_0_05.  |  42+_0_023. [18.33],982,5555,Qualification,1812,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1158,,,,,25.0,,17+,983,5556,Semi-Final,1812,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1159,,,,,26.0,,35+_0_05.  |  22+_0_033. [22.29],984,5555,Qualification,2278,Mei,KOTAKE,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1160,,,,,26.0,,17+,985,5556,Semi-Final,2278,Mei,KOTAKE,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1161,,,,,27.0,,27+_0_030.  |  Top_0_01. [19.03],986,5555,Qualification,1526,Nika,POTAPOVA,,,UKR,18,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1162,,,,,27.0,,16+,987,5556,Semi-Final,1526,Nika,POTAPOVA,,,UKR,18,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1163,,,,,28.0,,33+_0_025.  |  35+_0_029. [26.93],988,5555,Qualification,1270,Sandra,LETTNER,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1164,,,,,29.0,,28+_0_028.  |  36+_0_027. [28.00],989,5555,Qualification,469,Fanny,GIBERT,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1165,,,,,30.0,,27+_0_030.  |  41 _0_026. [28.62],990,5555,Qualification,3060,Tina Johnsen,HAFSAAS,,,NOR,39,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1166,,,,,31.0,,30+_0_026.  |  22+_0_033. [30.67],991,5555,Qualification,147,Viktoriia,MESHKOVA,,,RUS,7,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1167,,,,,32.0,,24+_0_035.  |  36+_0_027. [31.02],992,5555,Qualification,1565,Alannah,YIP,,,CAN,19,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1168,,,,,33.0,,27+_0_030.  |  23+_0_032. [31.75],993,5555,Qualification,693,Emily,PHILLIPS,,,GBR,11,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1169,,,,,34.0,,27+_0_030.  |  22+_0_033. [33.44],994,5555,Qualification,2047,Sol,SA,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1170,,,,,35.0,,23+_0_037.  |  28 _0_030. [33.82],995,5555,Qualification,2139,Hung Ying,LEE,,,TPE,22,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1171,,,,,36.0,,22+_0_039.  |  28 _0_030. [34.49],996,5555,Qualification,4755,Alex,JOHNSON,,,USA,20,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1172,,,,,37.0,,26 _0_034.  |  22+_0_033. [34.74],997,5555,Qualification,2501,Oceania,MACKENZIE,,,AUS,28,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1173,,,,,38.0,,24 _0_036.  |  22 _0_039. [37.71],998,5555,Qualification,2935,Rong,JIANG,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1174,,,,,39.0,,23+_0_037.  |  22 _0_039. [38.49],999,5555,Qualification,3209,Andrea,ROJAS,,,ECU,44,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1175,,,,,40.0,,18 _0_045.  |  22+_0_033. [40.41],1000,5555,Qualification,2941,Di,NIU,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1176,,,,,41.0,,21+_0_040.  |  19+_0_041. [41.73],1001,5555,Qualification,479,Anouck,JAUBERT,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1177,,,,,41.0,,21+_0_040.  |  19+_0_041. [41.73],1002,5555,Qualification,7164,Hongchun,XIANG,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1178,,,,,43.0,,20 _0_042.  |  19+_0_041. [42.50],1003,5555,Qualification,4328,Alma,BESTVATER,,,GER,6,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1179,,,,,44.0,,19+_0_043.  |  19+_0_041. [43.00],1004,5555,Qualification,3354,Afra,HÖNIG,,,GER,6,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1180,,,,,45.0,,19 _0_044.  |  19+_0_041. [43.50],1005,5555,Qualification,2970,Yiling,SONG,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1181,,,,,46.0,,18 _0_045.  |  18+_0_046. [46.00],1006,5555,Qualification,2488,Lucinda Ann,TURNBULL,,,AUS,28,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1182,,,,,47.0,,18 _0_045.  |  17 _0_047. [46.74],1007,5555,Qualification,1951,Maggie,HAMMER,,,USA,20,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1183,,,,,48.0,,17+_0_048.  |  17 _0_047. [47.75],1008,5555,Qualification,3290,Nurul,IQAMAH,,,INA,45,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1184,,,,,49.0,,16+_0_049.  |  14+_0_050. [49.50],1009,5555,Qualification,2857,Patrycja,CHUDZIAK,,,POL,36,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1185,,,,,50.0,,11 _0_051.  |  15+_0_049. [49.99],1010,5555,Qualification,110,Iuliia,KAPLINA,,,RUS,7,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1186,,,,,51.0,,12+_0_050.  |  12+_0_051. [50.50],1011,5555,Qualification,3337,Aries,SUSANTI RAHAYU,,,INA,45,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",,,,,,,
1187,,,,,1.0,,59+,1012,1418,Qualification,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1188,,,,,1.0,,53+,1013,1419,Final,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1189,,,,,2.0,,54-,1014,1418,Qualification,2251,Yuka,KOBAYASHI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1190,,,,,2.0,,51+,1015,1419,Final,2251,Yuka,KOBAYASHI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1191,,,,,3.0,,54,1016,1418,Qualification,2253,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1192,,,,,3.0,,49-,1017,1419,Final,2253,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1193,,,,,4.0,,54-,1018,1418,Qualification,1207,Angela,EITER,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1194,,,,,4.0,,48,1019,1419,Final,1207,Angela,EITER,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1195,,,,,5.0,,54+,1020,1418,Qualification,438,Caroline,CIAVALDINI,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1196,,,,,5.0,,46-,1021,1419,Final,438,Caroline,CIAVALDINI,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1197,,,,,5.0,,54+,1022,1418,Qualification,1119,Natalija,GROS,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1198,,,,,5.0,,46-,1023,1419,Final,1119,Natalija,GROS,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1199,,,,,7.0,,60-,1024,1418,Qualification,1122,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1200,,,,,7.0,,41-,1025,1419,Final,1122,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1201,,,,,8.0,,54-,1026,1418,Qualification,4535,Alexandra,EYER,,,SUI,8,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1202,,,,,8.0,,37-,1027,1419,Final,4535,Alexandra,EYER,,,SUI,8,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1203,,,,,9.0,,54-,1028,1418,Qualification,455,Hélène,JANICOT,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1204,,,,,9.0,,31-,1029,1419,Final,455,Hélène,JANICOT,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1205,,,,,10.0,,54-,1030,1418,Qualification,306,Muriel,SARKANY,,,BEL,9,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1206,,,,,10.0,,26.5,1031,1419,Final,306,Muriel,SARKANY,,,BEL,9,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1207,,,,,11.0,,50,1032,1418,Qualification,2263,Momoka,ODA,,,JPN,25,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1208,,,,,12.0,,50-,1033,1418,Qualification,442,Alizée,DUFRAISSE,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1209,,,,,12.0,,50-,1034,1418,Qualification,445,Charlotte,DURIF,,,FRA,10,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1210,,,,,12.0,,50-,1035,1418,Qualification,1121,Maja,STREMFELJ,,,SLO,15,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1211,,,,,15.0,,43-,1036,1418,Qualification,1202,Barbara,BACHER,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1212,,,,,15.0,,43-,1037,1418,Qualification,1210,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1213,,,,,17.0,,41+,1038,1418,Qualification,2933,Xuhua,PAN,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1214,,,,,18.0,,36+,1039,1418,Qualification,4982,Chunhua,LI,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1215,,,,,19.0,,36-,1040,1418,Qualification,2044,Hannarai,SONG,,,KOR,21,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1216,,,,,20.0,,34,1041,1418,Qualification,49,Evgeniia,MALAMID,,,RUS,7,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1217,,,,,21.0,,31-,1042,1418,Qualification,2936,Lamu,RENQING,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1218,,,,,22.0,,22,1043,1418,Qualification,4983,Xiaotong,GUAN,,,CHN,37,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",,,,,,,
1219,,,,,1.0,,Top_0_01.  |  Top_0_01. [4.18],1044,4315,Qualification,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1220,,,,,1.0,,28+,1045,4316,Semi-Final,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1221,,,,,1.0,,38,1046,4317,Final,2035,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1222,,,,,2.0,,Top_0_01.  |  45+_0_07. [7.25],1047,4315,Qualification,3426,Anne-sophie,KOLLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1223,,,,,2.0,,28+,1048,4316,Semi-Final,3426,Anne-sophie,KOLLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1224,,,,,2.0,,38,1049,4317,Final,3426,Anne-sophie,KOLLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1225,,,,,3.0,,Top_0_01.  |  Top_0_01. [4.18],1050,4315,Qualification,1147,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1226,,,,,3.0,,33,1051,4316,Semi-Final,1147,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1227,,,,,3.0,,32+,1052,4317,Final,1147,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1228,,,,,4.0,,Top_0_01.  |  Top_0_01. [4.18],1053,4315,Qualification,466,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1229,,,,,4.0,,28+,1054,4316,Semi-Final,466,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1230,,,,,4.0,,32+,1055,4317,Final,466,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1231,,,,,5.0,,Top_0_01.  |  45 _0_09. [7.94],1056,4315,Qualification,1812,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1232,,,,,5.0,,28,1057,4316,Semi-Final,1812,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1233,,,,,5.0,,32+,1058,4317,Final,1812,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1234,,,,,6.0,,Top_0_01.  |  Top_0_01. [4.18],1059,4315,Qualification,315,Anak,VERHOEVEN,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1235,,,,,6.0,,28+,1060,4316,Semi-Final,315,Anak,VERHOEVEN,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1236,,,,,6.0,,31+,1061,4317,Final,315,Anak,VERHOEVEN,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
1237,,,,,7.0,,Top_0_01.  |  46+_0_05. [6.20],1062,4315,Qualification,1226,Jessica,PILZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",,,,,,,
