674,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/674/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/674/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/674/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/674/result/6'}]"
732,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2012","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/732/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/732/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/732/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/732/result/6'}]"
857,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/857/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/857/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/857/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/857/result/6'}]"
902,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/902/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/902/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/902/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/902/result/6'}]"
1054,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1054/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1054/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1054/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1054/result/6'}]"
682,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/682/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/682/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/682/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/682/result/6'}]"
619,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/619/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/619/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/619/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/619/result/6'}]"
994,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/994/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/994/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/994/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/994/result/6'}]"
744,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/744/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/744/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/744/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/744/result/6'}]"
803,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/803/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/803/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/803/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/803/result/6'}]"
863,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/863/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/863/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/863/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/863/result/6'}]"
802,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/802/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/802/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/802/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/802/result/6'}]"
991,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/991/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/991/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/991/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/991/result/6'}]"
1053,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1053/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1053/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1053/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1053/result/6'}]"
805,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/805/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/805/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/805/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/805/result/6'}]"
864,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/864/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/864/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/864/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/864/result/6'}]"
908,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/908/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/908/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/908/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/908/result/6'}]"
995,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/995/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/995/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/995/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/995/result/6'}]"
1059,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1059/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1059/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1059/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1059/result/6'}]"
996,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/996/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/996/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/996/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/996/result/6'}]"
1060,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1060/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1060/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1060/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1060/result/6'}]"
681,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/681/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/681/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/681/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/681/result/6'}]"
743,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/743/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/743/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/743/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/743/result/6'}]"
944,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/944/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/944/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/944/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/944/result/6'}]"
569,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/569/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/569/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/569/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/569/result/6'}]"
860,IFSC Climbing World Championship (B) - Munich (GER) 2014,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/860/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/860/result/7'}]"
481,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/481/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/481/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/481/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/481/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/481/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/481/result/6'}]"
738,IFSC Climbing World Championship - Paris (FRA) 2012,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/738/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/738/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/738/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/738/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/738/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/738/result/6'}]"
